"","catch","Time","Scenario"
"6377",747.237297595444,"Short-term",3
"6378",1391.16024221934,"Short-term",3
"6379",768.173104510591,"Short-term",3
"6380",715.999409442755,"Short-term",3
"6381",1075.07251604131,"Short-term",3
"6382",805.139430554346,"Short-term",3
"6383",470.528309496726,"Short-term",3
"6384",638.528837615811,"Short-term",3
"6385",715.676550455142,"Short-term",3
"6386",547.988867301971,"Short-term",3
"6387",604.252939523233,"Short-term",3
"6388",754.027868681364,"Short-term",3
"6389",754.454942810205,"Short-term",3
"6390",741.888552022665,"Short-term",3
"6391",544.857270315512,"Short-term",3
"6392",481.583109690089,"Short-term",3
"6393",566.048032885183,"Short-term",3
"6394",536.596321706518,"Short-term",3
"6395",574.332698461464,"Short-term",3
"6396",713.668911343877,"Short-term",3
"6397",406.846847675356,"Short-term",3
"6398",913.275620711013,"Short-term",3
"6399",538.788058922055,"Short-term",3
"6400",751.517573653935,"Short-term",3
"6401",587.60800086542,"Short-term",3
"6402",459.181949075956,"Short-term",3
"6403",566.225940377848,"Short-term",3
"6404",542.805076559014,"Short-term",3
"6405",800.150275825183,"Short-term",3
"6406",608.986847024141,"Short-term",3
"6407",623.911731767615,"Short-term",3
"6408",959.968306751142,"Short-term",3
"6409",637.352041966772,"Short-term",3
"6410",508.949829589097,"Short-term",3
"6411",602.129811310214,"Short-term",3
"6412",523.944932505791,"Short-term",3
"6413",719.179296142343,"Short-term",3
"6414",677.430506433419,"Short-term",3
"6415",607.645137789122,"Short-term",3
"6416",671.949428900621,"Short-term",3
"6417",406.183277530634,"Short-term",3
"6418",596.099005444779,"Short-term",3
"6419",917.225617204725,"Short-term",3
"6420",566.263861558891,"Short-term",3
"6421",602.962898481752,"Short-term",3
"6422",559.856792448292,"Short-term",3
"6423",519.210567228922,"Short-term",3
"6424",524.958493272833,"Short-term",3
"6425",604.198223706213,"Short-term",3
"6426",554.597752452957,"Short-term",3
"6427",843.070959384,"Short-term",3
"6428",624.706562241523,"Short-term",3
"6429",624.851124254731,"Short-term",3
"6430",601.162656982383,"Short-term",3
"6431",688.562961239926,"Short-term",3
"6432",335.659390700291,"Short-term",3
"6433",429.287172153311,"Short-term",3
"6434",396.159149969373,"Short-term",3
"6435",467.832956255164,"Short-term",3
"6436",647.520048665782,"Short-term",3
"6437",660.108428697308,"Short-term",3
"6438",633.837486813435,"Short-term",3
"6439",467.079186021343,"Short-term",3
"6440",328.733123418,"Short-term",3
"6441",611.775044346925,"Short-term",3
"6442",778.074094038675,"Short-term",3
"6443",785.991347263486,"Short-term",3
"6444",633.177860278539,"Short-term",3
"6445",465.059659637778,"Short-term",3
"6446",515.797767997331,"Short-term",3
"6447",468.486966098149,"Short-term",3
"6448",679.215267502031,"Short-term",3
"6449",516.473003432534,"Short-term",3
"6450",509.521765567764,"Short-term",3
"6451",562.262188365549,"Short-term",3
"6452",366.437334976338,"Short-term",3
"6453",486.496083095526,"Short-term",3
"6454",779.160236960247,"Short-term",3
"6455",754.886057166602,"Short-term",3
"6456",719.198692921753,"Short-term",3
"6457",631.991833008463,"Short-term",3
"6458",1050.559363565,"Short-term",3
"6459",517.497582711232,"Short-term",3
"6460",636.848044678246,"Short-term",3
"6461",586.023747902974,"Short-term",3
"6462",832.722804683348,"Short-term",3
"6463",512.665051573695,"Short-term",3
"6464",576.824089598923,"Short-term",3
"6465",625.614732725547,"Short-term",3
"6466",1036.87376425479,"Short-term",3
"6467",433.831226894893,"Short-term",3
"6468",510.032979518081,"Short-term",3
"6469",497.405741059461,"Short-term",3
"6470",672.182553744463,"Short-term",3
"6471",414.190610862706,"Short-term",3
"6472",624.526854290825,"Short-term",3
"6473",635.717572812846,"Short-term",3
"6474",699.664472781861,"Short-term",3
"6475",424.024480702398,"Short-term",3
"6476",490.916977671107,"Short-term",3
"6477",443.278099534599,"Short-term",3
"6478",879.274733570254,"Short-term",3
"6479",898.854397765247,"Short-term",3
"6480",665.505385521422,"Short-term",3
"6481",515.049532282161,"Short-term",3
"6482",359.710402892415,"Short-term",3
"6483",805.375136937364,"Short-term",3
"6484",494.146686769911,"Short-term",3
"6485",813.337337598355,"Short-term",3
"6486",487.790017035207,"Short-term",3
"6487",622.606166483734,"Short-term",3
"6488",505.244900159221,"Short-term",3
"6489",430.3551292292,"Short-term",3
"6490",619.812353573135,"Short-term",3
"6491",352.199551855473,"Short-term",3
"6492",763.617690653178,"Short-term",3
"6493",689.439392477305,"Short-term",3
"6494",586.006418604255,"Short-term",3
"6495",657.595577407713,"Short-term",3
"6496",502.910443027888,"Short-term",3
"6497",884.30853357313,"Short-term",3
"6498",988.472928139252,"Short-term",3
"6499",541.093249923624,"Short-term",3
"6500",697.271612207639,"Short-term",3
"6501",650.21237443694,"Short-term",3
"6502",729.152775760941,"Short-term",3
"6503",683.303044790371,"Short-term",3
"6504",601.487436740636,"Short-term",3
"6505",542.4613393154,"Short-term",3
"6506",719.299621480872,"Short-term",3
"6507",646.424345446785,"Short-term",3
"6508",380.168095358742,"Short-term",3
"6509",777.506675997319,"Short-term",3
"6510",488.284714894653,"Short-term",3
"6511",525.858244370515,"Short-term",3
"6512",646.155126239751,"Short-term",3
"6513",1007.01032195311,"Short-term",3
"6514",423.30493679985,"Short-term",3
"6515",691.816718206387,"Short-term",3
"6516",494.508067096473,"Short-term",3
"6517",564.637767732579,"Short-term",3
"6518",694.05079351373,"Short-term",3
"6519",519.896158291101,"Short-term",3
"6520",721.004982178699,"Short-term",3
"6521",503.313040211667,"Short-term",3
"6522",961.938027195128,"Short-term",3
"6523",321.868034934467,"Short-term",3
"6524",902.181484324707,"Short-term",3
"6525",896.212436014505,"Short-term",3
"6526",694.14513900837,"Short-term",3
"6527",642.383153619848,"Short-term",3
"6528",658.158453219407,"Short-term",3
"6529",483.495495805792,"Short-term",3
"6530",519.883092437868,"Short-term",3
"6531",798.110577825749,"Short-term",3
"6532",513.395753571315,"Short-term",3
"6533",606.294635045861,"Short-term",3
"6534",635.569787514398,"Short-term",3
"6535",487.326892960624,"Short-term",3
"6536",542.40864317962,"Short-term",3
"6537",771.19414796054,"Short-term",3
"6538",687.978822986795,"Short-term",3
"6539",384.765965551741,"Short-term",3
"6540",241.174117152138,"Short-term",3
"6541",679.953477294617,"Short-term",3
"6542",849.088560011211,"Short-term",3
"6543",488.419154947592,"Short-term",3
"6544",476.617907712734,"Short-term",3
"6545",779.430667888697,"Short-term",3
"6546",456.309522103864,"Short-term",3
"6547",740.960205205744,"Short-term",3
"6548",526.652979778028,"Short-term",3
"6549",482.668172830309,"Short-term",3
"6550",877.091936811442,"Short-term",3
"6551",643.4490649517,"Short-term",3
"6552",910.336037368895,"Short-term",3
"6553",540.978447799589,"Short-term",3
"6554",475.50666459653,"Short-term",3
"6555",438.612980447896,"Short-term",3
"6556",499.405668294377,"Short-term",3
"6557",813.781898664261,"Short-term",3
"6558",299.016361853869,"Short-term",3
"6559",601.21591422128,"Short-term",3
"6560",772.100329944857,"Short-term",3
"6561",645.02283134884,"Short-term",3
"6562",391.041158296543,"Short-term",3
"6563",411.089718662552,"Short-term",3
"6564",650.212664838915,"Short-term",3
"6565",394.499872947831,"Short-term",3
"6566",412.967476375637,"Short-term",3
"6567",376.96405142228,"Short-term",3
"6568",664.123454433233,"Short-term",3
"6569",559.759213941012,"Short-term",3
"6570",562.222880812147,"Short-term",3
"6571",775.922553291013,"Short-term",3
"6572",373.657503024381,"Short-term",3
"6573",822.055346511337,"Short-term",3
"6574",620.131845758698,"Short-term",3
"6575",411.266537408743,"Short-term",3
"6576",813.377985661708,"Short-term",3
"6577",614.3958991689,"Short-term",3
"6578",623.011158084458,"Short-term",3
"6579",788.031715827913,"Short-term",3
"6580",441.962418817434,"Short-term",3
"6581",346.134697317525,"Short-term",3
"6582",389.119790768386,"Short-term",3
"6583",907.778218398594,"Short-term",3
"6584",865.108163948855,"Short-term",3
"6585",800.895982814137,"Short-term",3
"6586",931.813483665348,"Short-term",3
"6587",385.91844347388,"Short-term",3
"6588",664.770289561362,"Short-term",3
"6589",407.724716579106,"Short-term",3
"6590",327.047303739922,"Short-term",3
"6591",656.754778758629,"Short-term",3
"6592",378.526646694745,"Short-term",3
"6593",979.69204736303,"Short-term",3
"6594",476.225972838015,"Short-term",3
"6595",383.224505473869,"Short-term",3
"6596",887.11987547894,"Short-term",3
"6597",663.166981299782,"Short-term",3
"6598",433.938961529377,"Short-term",3
"6599",418.624704545119,"Short-term",3
"6600",710.654528754015,"Short-term",3
"6601",430.767961870347,"Short-term",3
"6602",619.494397355183,"Short-term",3
"6603",416.923022576941,"Short-term",3
"6604",650.588648553846,"Short-term",3
"6605",706.857363089114,"Short-term",3
"6606",785.953577824091,"Short-term",3
"6607",1047.25651691604,"Short-term",3
"6608",475.873075928064,"Short-term",3
"6609",561.595522729535,"Short-term",3
"6610",537.691784394648,"Short-term",3
"6611",1094.75850925853,"Short-term",3
"6612",575.804116434474,"Short-term",3
"6613",489.802775513964,"Short-term",3
"6614",432.268158778589,"Short-term",3
"6615",647.792471256169,"Short-term",3
"6616",556.116599414873,"Short-term",3
"6617",695.215979557959,"Short-term",3
"6618",654.949615476525,"Short-term",3
"6619",1268.62677977744,"Short-term",3
"6620",390.000126932777,"Short-term",3
"6621",477.739112936259,"Short-term",3
"6622",999.409840988007,"Short-term",3
"6623",368.697205043115,"Short-term",3
"6624",660.975255493928,"Short-term",3
"6625",790.39119778975,"Short-term",3
"6626",716.493241564319,"Short-term",3
"6627",545.854641669919,"Short-term",3
"6628",704.976817826978,"Short-term",3
"6629",1331.42563839849,"Short-term",3
"6630",527.112788125556,"Short-term",3
"6631",815.655105826794,"Short-term",3
"6632",385.417423782408,"Short-term",3
"6633",390.308082116559,"Short-term",3
"6634",500.928643839788,"Short-term",3
"6635",628.384640501045,"Short-term",3
"6636",968.559814647254,"Short-term",3
"6637",496.665878131348,"Short-term",3
"6638",757.997172129688,"Short-term",3
"6639",215.73595268673,"Short-term",3
"6640",1040.2156324149,"Short-term",3
"6641",342.073169532919,"Short-term",3
"6642",741.297526370698,"Short-term",3
"6643",764.965374639108,"Short-term",3
"6644",611.819560276648,"Short-term",3
"6645",893.049537742206,"Short-term",3
"6646",697.402646553453,"Short-term",3
"6647",715.951843620857,"Short-term",3
"6648",883.859108170015,"Short-term",3
"6649",679.311334081254,"Short-term",3
"6650",430.011535968087,"Short-term",3
"6651",464.489402367823,"Short-term",3
"6652",560.46375903237,"Short-term",3
"6653",562.804303673881,"Short-term",3
"6654",556.714123108958,"Short-term",3
"6655",490.666543216638,"Short-term",3
"6656",699.178523210481,"Short-term",3
"6657",545.142596336693,"Short-term",3
"6658",597.107856206102,"Short-term",3
"6659",742.932353347787,"Short-term",3
"6660",520.247284680655,"Short-term",3
"6661",416.385539282328,"Short-term",3
"6662",468.587924347345,"Short-term",3
"6663",972.394675076204,"Short-term",3
"6664",602.538790036218,"Short-term",3
"6665",861.30276570612,"Short-term",3
"6666",600.60738296165,"Short-term",3
"6667",612.242259561886,"Short-term",3
"6668",650.004465609586,"Short-term",3
"6669",635.284992722211,"Short-term",3
"6670",683.858684147539,"Short-term",3
"6671",481.200570975174,"Short-term",3
"6672",553.356363553014,"Short-term",3
"6673",685.25965676366,"Short-term",3
"6674",663.727980349554,"Short-term",3
"6675",556.938671843764,"Short-term",3
"6676",841.627507946608,"Short-term",3
"6677",425.228661143313,"Short-term",3
"6678",466.397492747803,"Short-term",3
"6679",529.299824695694,"Short-term",3
"6680",518.03978975193,"Short-term",3
"6681",460.504379074407,"Short-term",3
"6682",465.246460217731,"Short-term",3
"6683",648.100051662345,"Short-term",3
"6684",603.946748437861,"Short-term",3
"6685",733.072926522579,"Short-term",3
"6686",889.980165052168,"Short-term",3
"6687",737.381848126551,"Short-term",3
"6688",577.041225386219,"Short-term",3
"6689",511.910978000606,"Short-term",3
"6690",773.764116022365,"Short-term",3
"6691",637.464770516542,"Short-term",3
"6692",841.157622279688,"Short-term",3
"6693",596.395082336041,"Short-term",3
"6694",556.446502242924,"Short-term",3
"6695",775.27284551319,"Short-term",3
"6696",570.997118477093,"Short-term",3
"6697",618.571075495998,"Short-term",3
"6698",607.760635738717,"Short-term",3
"6699",814.831799635101,"Short-term",3
"6700",721.099584423214,"Short-term",3
"6701",697.333776751488,"Short-term",3
"6702",697.956613060457,"Short-term",3
"6703",669.905593837465,"Short-term",3
"6704",835.218671563885,"Short-term",3
"6705",517.911822162017,"Short-term",3
"6706",771.701294889811,"Short-term",3
"6707",557.482698743535,"Short-term",3
"6708",974.166340906428,"Short-term",3
"6709",431.434319854241,"Short-term",3
"6710",560.948085445229,"Short-term",3
"6711",671.185758231918,"Short-term",3
"6712",826.810106966075,"Short-term",3
"6713",677.228488153363,"Short-term",3
"6714",313.910377702374,"Short-term",3
"6715",867.153109072172,"Short-term",3
"6716",325.792095480464,"Short-term",3
"6717",456.166882431093,"Short-term",3
"6718",772.359320070625,"Short-term",3
"6719",535.729253235879,"Short-term",3
"6720",600.43403582655,"Short-term",3
"6721",410.242370252245,"Short-term",3
"6722",659.085463716534,"Short-term",3
"6723",996.214478300009,"Short-term",3
"6724",494.372174834544,"Short-term",3
"6725",609.84760464935,"Short-term",3
"6726",541.793468016429,"Short-term",3
"6727",553.425336746924,"Short-term",3
"6728",509.613883396269,"Short-term",3
"6729",415.247779018655,"Short-term",3
"6730",637.27286229959,"Short-term",3
"6731",679.605436424371,"Short-term",3
"6732",544.9651539035,"Short-term",3
"6733",397.481172248157,"Short-term",3
"6734",561.146810365408,"Short-term",3
"6735",1016.73621604081,"Short-term",3
"6736",574.611155879507,"Short-term",3
"6737",628.364697901781,"Short-term",3
"6738",646.629416248637,"Short-term",3
"6739",578.127002177539,"Short-term",3
"6740",662.681931899442,"Short-term",3
"6741",388.151121835139,"Short-term",3
"6742",530.168752744462,"Short-term",3
"6743",986.856444500174,"Short-term",3
"6744",489.649058832371,"Short-term",3
"6745",750.976472803801,"Short-term",3
"6746",529.407473974618,"Short-term",3
"6747",381.095264430891,"Short-term",3
"6748",528.037496350559,"Short-term",3
"6749",549.420789567676,"Short-term",3
"6750",435.293382299068,"Short-term",3
"6751",935.571880954202,"Short-term",3
"6752",512.638796878454,"Short-term",3
"6753",486.633100565886,"Short-term",3
"6754",528.261662006248,"Short-term",3
"6755",887.789468286981,"Short-term",3
"6756",797.825031255897,"Short-term",3
"6757",520.418777558189,"Short-term",3
"6758",399.552173480028,"Short-term",3
"6759",908.309135897112,"Short-term",3
"6760",370.614916680457,"Short-term",3
"6761",661.308965840885,"Short-term",3
"6762",1219.51999676966,"Short-term",3
"6763",679.291762181624,"Short-term",3
"6764",545.136109330436,"Short-term",3
"6765",476.892083532328,"Short-term",3
"6766",561.36642251915,"Short-term",3
"6767",726.660974602602,"Short-term",3
"6768",385.765413964879,"Short-term",3
"6769",762.839487400862,"Short-term",3
"6770",592.473822992062,"Short-term",3
"6771",886.347358652781,"Short-term",3
"6772",440.495386150235,"Short-term",3
"6773",396.856727250647,"Short-term",3
"6774",629.566014519329,"Short-term",3
"6775",499.507346645883,"Short-term",3
"6776",676.351122004624,"Short-term",3
"6777",976.726116506676,"Short-term",3
"6778",406.682625034977,"Short-term",3
"6779",574.295388721461,"Short-term",3
"6780",389.659530097223,"Short-term",3
"6781",685.064854376781,"Short-term",3
"6782",870.773434210156,"Short-term",3
"6783",715.76480343281,"Short-term",3
"6784",553.995069770466,"Short-term",3
"6785",493.263108087046,"Short-term",3
"6786",263.329255893787,"Short-term",3
"6787",871.645454690704,"Short-term",3
"6788",540.653845866132,"Short-term",3
"6789",532.163235245761,"Short-term",3
"6790",770.981478841098,"Short-term",3
"6791",803.942555353271,"Short-term",3
"6792",719.603093951431,"Short-term",3
"6793",530.477646632311,"Short-term",3
"6794",683.061285485946,"Short-term",3
"6795",620.635030634416,"Short-term",3
"6796",794.326424814615,"Short-term",3
"6797",646.758524468592,"Short-term",3
"6798",413.431520265806,"Short-term",3
"6799",543.494297024535,"Short-term",3
"6800",492.409414799015,"Short-term",3
"6801",478.656844271277,"Short-term",3
"6802",464.465095547943,"Short-term",3
"6803",578.73697935867,"Short-term",3
"6804",355.515561271675,"Short-term",3
"6805",535.023548031812,"Short-term",3
"6806",575.37756555325,"Short-term",3
"6807",519.246302501049,"Short-term",3
"6808",426.810307549094,"Short-term",3
"6809",656.318677935488,"Short-term",3
"6810",594.471735984005,"Short-term",3
"6811",814.296864530375,"Short-term",3
"6812",542.897649102084,"Short-term",3
"6813",760.36162096258,"Short-term",3
"6814",803.23300776131,"Short-term",3
"6815",755.089800711548,"Short-term",3
"6816",506.788256686638,"Short-term",3
"6817",591.208830116498,"Short-term",3
"6818",714.465492659255,"Short-term",3
"6819",475.614790338973,"Short-term",3
"6820",926.198367000981,"Short-term",3
"6821",654.542173422803,"Short-term",3
"6822",585.201866235343,"Short-term",3
"6823",607.360855942818,"Short-term",3
"6824",682.543129541265,"Short-term",3
"6825",586.938843173757,"Short-term",3
"6826",634.948484787374,"Short-term",3
"6827",381.973983128512,"Short-term",3
"6828",655.901595637542,"Short-term",3
"6829",893.507728778726,"Short-term",3
"6830",589.121893924643,"Short-term",3
"6831",1026.3314910587,"Short-term",3
"6832",649.35608240572,"Short-term",3
"6833",498.211193674576,"Short-term",3
"6834",800.670953101073,"Short-term",3
"6835",562.587142057948,"Short-term",3
"6836",620.815748617569,"Short-term",3
"6837",999.495447032581,"Short-term",3
"6838",2158.18359395013,"Medium-term",3
"6839",4002.76195181551,"Medium-term",3
"6840",1326.79192808479,"Medium-term",3
"6841",1828.83250371878,"Medium-term",3
"6842",1942.40322229089,"Medium-term",3
"6843",1434.20929333114,"Medium-term",3
"6844",1944.37018845386,"Medium-term",3
"6845",2317.34641892538,"Medium-term",3
"6846",1691.57561631386,"Medium-term",3
"6847",1828.60568989528,"Medium-term",3
"6848",1381.83222255103,"Medium-term",3
"6849",1659.48466488275,"Medium-term",3
"6850",1615.92278573748,"Medium-term",3
"6851",1887.62088320319,"Medium-term",3
"6852",4090.51812402955,"Medium-term",3
"6853",2020.48461225342,"Medium-term",3
"6854",2323.81868300245,"Medium-term",3
"6855",1460.9745755804,"Medium-term",3
"6856",1547.13836561328,"Medium-term",3
"6857",1652.33783604845,"Medium-term",3
"6858",2763.69329184655,"Medium-term",3
"6859",2141.51730507639,"Medium-term",3
"6860",3527.89545230787,"Medium-term",3
"6861",1431.34436559934,"Medium-term",3
"6862",1560.85367213102,"Medium-term",3
"6863",968.586303162259,"Medium-term",3
"6864",2037.22163436436,"Medium-term",3
"6865",2221.46845559358,"Medium-term",3
"6866",2477.07906035356,"Medium-term",3
"6867",1421.07464226786,"Medium-term",3
"6868",1195.22873193856,"Medium-term",3
"6869",3939.02855359366,"Medium-term",3
"6870",1538.1128560802,"Medium-term",3
"6871",1609.83993198805,"Medium-term",3
"6872",2879.31627431797,"Medium-term",3
"6873",5078.80429353868,"Medium-term",3
"6874",1383.91331121424,"Medium-term",3
"6875",1502.01298326016,"Medium-term",3
"6876",1989.48044867003,"Medium-term",3
"6877",1888.05360663517,"Medium-term",3
"6878",1283.84238124438,"Medium-term",3
"6879",1512.47255768489,"Medium-term",3
"6880",1996.29731708975,"Medium-term",3
"6881",3570.25778328998,"Medium-term",3
"6882",845.129616912248,"Medium-term",3
"6883",1565.54934056472,"Medium-term",3
"6884",1304.2714476361,"Medium-term",3
"6885",1162.17012934116,"Medium-term",3
"6886",1867.40276405591,"Medium-term",3
"6887",1690.27359600818,"Medium-term",3
"6888",2074.2824146671,"Medium-term",3
"6889",1239.82399421909,"Medium-term",3
"6890",2787.90808832797,"Medium-term",3
"6891",1417.15577718157,"Medium-term",3
"6892",1613.1377197475,"Medium-term",3
"6893",1854.37972702203,"Medium-term",3
"6894",1808.85933539946,"Medium-term",3
"6895",1500.06907147341,"Medium-term",3
"6896",1503.23365061794,"Medium-term",3
"6897",2586.45640526077,"Medium-term",3
"6898",1418.66683857009,"Medium-term",3
"6899",1714.54572567443,"Medium-term",3
"6900",1597.00885541441,"Medium-term",3
"6901",1326.40546065884,"Medium-term",3
"6902",1420.58103981614,"Medium-term",3
"6903",1512.68406940006,"Medium-term",3
"6904",2751.94820424149,"Medium-term",3
"6905",705.171188205283,"Medium-term",3
"6906",2490.61905235921,"Medium-term",3
"6907",1574.86475210709,"Medium-term",3
"6908",2976.43757499057,"Medium-term",3
"6909",1720.72030735935,"Medium-term",3
"6910",2737.80950462281,"Medium-term",3
"6911",1568.7728673767,"Medium-term",3
"6912",1923.23180322814,"Medium-term",3
"6913",1930.81991212352,"Medium-term",3
"6914",939.082932991848,"Medium-term",3
"6915",2530.03085261464,"Medium-term",3
"6916",1526.26347932052,"Medium-term",3
"6917",1352.12399996193,"Medium-term",3
"6918",1855.29975746607,"Medium-term",3
"6919",4084.58976139058,"Medium-term",3
"6920",2954.45028046174,"Medium-term",3
"6921",1012.63416817929,"Medium-term",3
"6922",1911.98617908061,"Medium-term",3
"6923",1150.92737578011,"Medium-term",3
"6924",3300.60161196062,"Medium-term",3
"6925",2051.43407578527,"Medium-term",3
"6926",966.666266567082,"Medium-term",3
"6927",1221.51995204506,"Medium-term",3
"6928",2084.83798029044,"Medium-term",3
"6929",983.685182088622,"Medium-term",3
"6930",1846.31232153352,"Medium-term",3
"6931",1716.14340247129,"Medium-term",3
"6932",1850.41106494979,"Medium-term",3
"6933",2075.85488104998,"Medium-term",3
"6934",1986.81477151805,"Medium-term",3
"6935",2400.94245389718,"Medium-term",3
"6936",1196.18621318156,"Medium-term",3
"6937",1383.16616505866,"Medium-term",3
"6938",1736.04625432117,"Medium-term",3
"6939",5030.97274312111,"Medium-term",3
"6940",1085.40979584051,"Medium-term",3
"6941",1469.00673549555,"Medium-term",3
"6942",1000.02972096446,"Medium-term",3
"6943",1878.52076937112,"Medium-term",3
"6944",1704.60542328055,"Medium-term",3
"6945",3461.00580083591,"Medium-term",3
"6946",1350.78820714044,"Medium-term",3
"6947",1063.08509322049,"Medium-term",3
"6948",1916.92673072994,"Medium-term",3
"6949",1524.88400580749,"Medium-term",3
"6950",2732.77831524253,"Medium-term",3
"6951",1874.24573335797,"Medium-term",3
"6952",1546.38372952246,"Medium-term",3
"6953",1689.59493758262,"Medium-term",3
"6954",1896.54564019261,"Medium-term",3
"6955",1579.71832872126,"Medium-term",3
"6956",1525.91163996058,"Medium-term",3
"6957",1440.85030697085,"Medium-term",3
"6958",2343.39178472678,"Medium-term",3
"6959",2607.00038610697,"Medium-term",3
"6960",2141.91078012268,"Medium-term",3
"6961",3109.18700701116,"Medium-term",3
"6962",2870.95449315034,"Medium-term",3
"6963",2177.7823952211,"Medium-term",3
"6964",2720.02741663197,"Medium-term",3
"6965",3438.18565331638,"Medium-term",3
"6966",812.682169783196,"Medium-term",3
"6967",1502.37456393501,"Medium-term",3
"6968",3139.08288987204,"Medium-term",3
"6969",1644.01236442559,"Medium-term",3
"6970",2268.27945096434,"Medium-term",3
"6971",2429.48402213343,"Medium-term",3
"6972",1851.57431674939,"Medium-term",3
"6973",3067.39817048088,"Medium-term",3
"6974",1962.46815770984,"Medium-term",3
"6975",3035.82274477526,"Medium-term",3
"6976",1898.28163542205,"Medium-term",3
"6977",1270.37247919078,"Medium-term",3
"6978",2120.86376691935,"Medium-term",3
"6979",2652.20092957543,"Medium-term",3
"6980",2408.78908774129,"Medium-term",3
"6981",959.128215963997,"Medium-term",3
"6982",3743.073220061,"Medium-term",3
"6983",2022.43466727937,"Medium-term",3
"6984",2569.30197841963,"Medium-term",3
"6985",2896.76074221598,"Medium-term",3
"6986",1241.68207809227,"Medium-term",3
"6987",2195.36996957771,"Medium-term",3
"6988",1128.28907070184,"Medium-term",3
"6989",2317.49740631416,"Medium-term",3
"6990",1396.9346547547,"Medium-term",3
"6991",2208.21677098924,"Medium-term",3
"6992",1758.17915799104,"Medium-term",3
"6993",1821.22738369557,"Medium-term",3
"6994",4238.21918718652,"Medium-term",3
"6995",1389.28883562697,"Medium-term",3
"6996",1781.23578406114,"Medium-term",3
"6997",5364.94610250332,"Medium-term",3
"6998",1383.42437447648,"Medium-term",3
"6999",1502.81314369685,"Medium-term",3
"7000",1276.03831197228,"Medium-term",3
"7001",958.369940472601,"Medium-term",3
"7002",1814.30593979776,"Medium-term",3
"7003",1943.69280399591,"Medium-term",3
"7004",2066.92108748614,"Medium-term",3
"7005",1036.12868813758,"Medium-term",3
"7006",1355.70026590838,"Medium-term",3
"7007",1332.48584334097,"Medium-term",3
"7008",1607.56929551311,"Medium-term",3
"7009",2981.9814371547,"Medium-term",3
"7010",1076.26948138222,"Medium-term",3
"7011",1231.05077037593,"Medium-term",3
"7012",1817.52653246213,"Medium-term",3
"7013",1113.23589881491,"Medium-term",3
"7014",930.229460268219,"Medium-term",3
"7015",2586.46779783741,"Medium-term",3
"7016",1745.28944592236,"Medium-term",3
"7017",3792.72751925543,"Medium-term",3
"7018",2044.70006849734,"Medium-term",3
"7019",1122.73843999968,"Medium-term",3
"7020",1414.00706704521,"Medium-term",3
"7021",2316.41727982643,"Medium-term",3
"7022",2197.15113030365,"Medium-term",3
"7023",1382.34980519711,"Medium-term",3
"7024",1514.6040908035,"Medium-term",3
"7025",1978.31314648163,"Medium-term",3
"7026",2041.04242141305,"Medium-term",3
"7027",1665.78403488043,"Medium-term",3
"7028",1695.81292364947,"Medium-term",3
"7029",1168.2967152885,"Medium-term",3
"7030",1176.60100531578,"Medium-term",3
"7031",1552.28572251142,"Medium-term",3
"7032",2843.27860958634,"Medium-term",3
"7033",1875.06471792375,"Medium-term",3
"7034",1446.66816165165,"Medium-term",3
"7035",1270.33562013611,"Medium-term",3
"7036",2749.98821604845,"Medium-term",3
"7037",1974.7233625073,"Medium-term",3
"7038",2685.30981547625,"Medium-term",3
"7039",1694.53566576422,"Medium-term",3
"7040",2031.44351977694,"Medium-term",3
"7041",1740.05226309409,"Medium-term",3
"7042",4503.31966776158,"Medium-term",3
"7043",1127.43125679834,"Medium-term",3
"7044",2194.20862899248,"Medium-term",3
"7045",2104.17688525241,"Medium-term",3
"7046",1852.36847522584,"Medium-term",3
"7047",2006.2016862677,"Medium-term",3
"7048",3355.10894092752,"Medium-term",3
"7049",1963.77991621392,"Medium-term",3
"7050",1938.15497205841,"Medium-term",3
"7051",2051.37854834959,"Medium-term",3
"7052",2288.47937645351,"Medium-term",3
"7053",2578.79956993703,"Medium-term",3
"7054",1433.92272526638,"Medium-term",3
"7055",2881.66353616817,"Medium-term",3
"7056",929.399491305249,"Medium-term",3
"7057",1510.58969913624,"Medium-term",3
"7058",1300.83424614437,"Medium-term",3
"7059",911.009837243309,"Medium-term",3
"7060",1393.6565012301,"Medium-term",3
"7061",2169.16735249113,"Medium-term",3
"7062",1830.59684927438,"Medium-term",3
"7063",1721.98305293697,"Medium-term",3
"7064",2270.28020427527,"Medium-term",3
"7065",3139.07153243033,"Medium-term",3
"7066",3800.46265124551,"Medium-term",3
"7067",2584.97468850425,"Medium-term",3
"7068",1602.65783687704,"Medium-term",3
"7069",2438.76335456128,"Medium-term",3
"7070",3710.54335605241,"Medium-term",3
"7071",3473.02930008329,"Medium-term",3
"7072",860.497939388241,"Medium-term",3
"7073",2962.84029189159,"Medium-term",3
"7074",2330.82988877492,"Medium-term",3
"7075",2371.40601914537,"Medium-term",3
"7076",1303.25983855945,"Medium-term",3
"7077",1030.32998766427,"Medium-term",3
"7078",1640.69488284363,"Medium-term",3
"7079",2489.91543954756,"Medium-term",3
"7080",2079.51118603188,"Medium-term",3
"7081",2935.40265653888,"Medium-term",3
"7082",1656.02017719806,"Medium-term",3
"7083",1607.81917772952,"Medium-term",3
"7084",1956.02363894148,"Medium-term",3
"7085",2418.75285981787,"Medium-term",3
"7086",1467.85262518879,"Medium-term",3
